time,ax,ay,az
3.720979106E1,5.688018799E-1,8.405593872E0,3.241882324E-1
3.721229350E1,6.023254395E-1,8.379257202E0,2.930603027E-1
3.721479594E1,5.711975098E-1,8.396011353E0,2.164459229E-1
3.721729839E1,5.735931396E-1,8.419952393E0,2.427825928E-1
3.721980083E1,6.143035889E-1,8.506149292E0,2.068634033E-1
3.722230327E1,5.879669189E-1,8.577972412E0,2.020874023E-1
3.722480571E1,5.281066895E-1,8.685714722E0,2.068634033E-1
3.722730815E1,4.826202393E-1,8.769500732E0,2.092590332E-1
3.722981059E1,4.060058594E-1,8.867675781E0,2.020874023E-1
3.723231303E1,3.269958496E-1,9.025680542E0,1.494140625E-1
3.723481548E1,2.455902100E-1,9.145401001E0,2.332000732E-1
3.723734843E1,1.450347900E-1,9.289047241E0,2.499694824E-1
3.723985088E1,4.687500000E-2,9.447067261E0,2.930603027E-1
3.724235332E1,-3.453063965E-2,9.600296021E0,2.930603027E-1
3.724485576E1,-1.470642090E-1,9.698455811E0,2.451782227E-1
3.724735820E1,-2.571868896E-1,9.832534790E0,2.787017822E-1
3.724986064E1,-3.385925293E-1,9.978576660E0,3.122100830E-1
3.725236308E1,-4.295806885E-1,1.007194519E1,3.792572021E-1
3.725486552E1,-4.870300293E-1,1.018447876E1,4.271392822E-1
3.725736797E1,-5.851898193E-1,1.030418396E1,4.199523926E-1
3.725987041E1,-7.097015381E-1,1.040473938E1,4.774169922E-1
3.726237285E1,-8.102569580E-1,1.056755066E1,4.654388428E-1
3.726487529E1,-9.251708984E-1,1.069444275E1,5.683898926E-1
3.726737773E1,-1.071212769E0,1.083570862E1,5.875549316E-1
3.726988017E1,-1.210083008E0,1.095541382E1,5.707855225E-1
3.727235210E1,-1.317825317E0,1.110145569E1,6.521911621E-1
3.727485454E1,-1.439926147E0,1.125468445E1,6.378326416E-1
3.727735698E1,-1.564422607E0,1.142468262E1,6.569824219E-1
3.727985942E1,-1.638641357E0,1.149411011E1,7.814788818E-1
3.728236186E1,-1.736801147E0,1.158747864E1,7.671051025E-1
3.728486430E1,-1.880462646E0,1.167846680E1,8.245697021E-1
3.728736674E1,-1.945098877E0,1.175028992E1,8.556976318E-1
3.728986919E1,-2.000167847E0,1.179338074E1,8.772430420E-1
3.729237163E1,-2.091156006E0,1.184365845E1,8.940124512E-1
3.729487407E1,-2.134246826E0,1.183886719E1,9.347076416E-1
3.729737651E1,-2.167770386E0,1.180775452E1,9.442901611E-1
3.729987895E1,-2.189315796E0,1.183169556E1,9.706268311E-1
3.730238139E1,-2.237197876E0,1.178141785E1,9.873809814E-1
3.730488384E1,-2.189315796E0,1.168803406E1,9.682312012E-1
3.730738628E1,-2.162979126E0,1.160902405E1,9.514617920E-1
3.730988872E1,-2.088760376E0,1.148692322E1,9.155578613E-1
3.731239116E1,-1.983413696E0,1.132412720E1,9.011840820E-1
3.731489360E1,-1.846939087E0,1.110864258E1,9.538574219E-1
3.731739604E1,-1.748779297E0,1.092668152E1,8.580932617E-1
3.731989848E1,-1.609909058E0,1.074951172E1,8.556976318E-1
3.732240093E1,-1.375289917E0,1.047897339E1,8.365478516E-1
3.732490337E1,-1.147827148E0,1.022039795E1,7.790832520E-1
3.732740581E1,-9.706573486E-1,9.978576660E0,7.862701416E-1
3.732990825E1,-7.958831787E-1,9.715209961E0,7.000732422E-1
3.733241069E1,-5.971679688E-1,9.435089111E0,7.455596924E-1
3.733491313E1,-4.104156494E-1,9.154968262E0,6.904907227E-1
3.733741557E1,-2.476196289E-1,8.872451782E0,6.569824219E-1
3.733991801E1,-9.439086914E-2,8.613876343E0,6.617736816E-1
3.734238994E1,4.687500000E-2,8.388824463E0,6.665496826E-1
3.734492290E1,2.647399902E-1,8.151809692E0,6.689453125E-1
3.734742534E1,3.269958496E-1,7.912384033E0,6.545867920E-1
3.734992778E1,4.060058594E-1,7.728027344E0,6.186676025E-1
3.735243022E1,5.041656494E-1,7.550857544E0,6.473999023E-1
3.735493266E1,5.831756592E-1,7.443115234E0,6.689453125E-1
3.735743510E1,6.190795898E-1,7.316223145E0,6.497955322E-1
3.735993755E1,7.076721191E-1,7.242004395E0,6.737365723E-1
3.736240947E1,7.507629395E-1,7.230041504E0,6.162719727E-1
3.736491191E1,7.890777588E-1,7.201309204E0,5.851593018E-1
3.736741435E1,7.818908691E-1,7.134262085E0,6.282501221E-1
3.736991679E1,7.962646484E-1,7.124694824E0,6.426086426E-1
3.737241924E1,7.890777588E-1,7.136657715E0,6.473999023E-1
3.737492168E1,7.004852295E-1,7.258758545E0,7.120513916E-1
3.737742412E1,7.004852295E-1,7.311431885E0,6.761322021E-1
3.737992656E1,7.268218994E-1,7.323410034E0,5.372619629E-1
3.738242900E1,6.813354492E-1,7.371292114E0,3.888244629E-1
3.738493144E1,5.951385498E-1,7.541275024E0,3.600921631E-1
3.738743388E1,5.520477295E-1,7.634658813E0,5.588226318E-1
3.738993632E1,4.610748291E-1,7.756759644E0,7.766876221E-1
3.739243877E1,4.419097900E-1,7.883651733E0,8.437194824E-1
3.739494121E1,4.107971191E-1,7.991394043E0,7.934417725E-1
3.739744365E1,3.533325195E-1,8.161376953E0,6.521911621E-1
3.739994609E1,3.150177002E-1,8.259536743E0,5.492401123E-1
3.740244853E1,2.575683594E-1,8.333755493E0,5.205078125E-1
3.740495097E1,2.168579102E-1,8.415161133E0,6.234588623E-1
3.740745342E1,1.569976807E-1,8.491775513E0,6.881103516E-1
3.740995586E1,1.210937500E-1,8.585159302E0,7.096557617E-1
3.741245830E1,1.019439697E-1,8.664154053E0,7.695007324E-1
3.741496074E1,9.236145020E-2,8.692886353E0,6.737365723E-1
3.741746318E1,1.067199707E-1,8.781478882E0,6.210632324E-1
3.741996562E1,1.067199707E-1,8.793441772E0,6.545867920E-1
3.742246806E1,8.757019043E-2,8.836547852E0,6.689453125E-1
3.742497051E1,1.186981201E-1,8.879638672E0,6.593780518E-1
3.742747295E1,1.258850098E-1,8.850906372E0,7.072601318E-1
3.742997539E1,1.450347900E-1,8.886825562E0,6.881103516E-1
3.743247783E1,1.426391602E-1,8.865280151E0,6.928863525E-1
3.743498027E1,1.737670898E-1,8.870056152E0,7.072601318E-1
3.743748271E1,2.072906494E-1,8.879638672E0,6.833190918E-1
3.743998515E1,2.767181396E-1,8.826965332E0,6.689453125E-1
3.744245708E1,2.743225098E-1,8.812606812E0,6.713409424E-1
3.744495952E1,3.413543701E-1,8.812606812E0,6.904907227E-1
3.744746196E1,3.557281494E-1,8.788665771E0,6.881103516E-1
3.744996440E1,3.988189697E-1,8.767105103E0,6.569824219E-1
3.745246684E1,3.820648193E-1,8.759933472E0,6.497955322E-1
3.745496928E1,3.700866699E-1,8.788665771E0,6.497955322E-1
3.745747173E1,4.299468994E-1,8.803024292E0,6.282501221E-1
3.745997417E1,4.514923096E-1,8.807815552E0,6.737365723E-1
3.746247661E1,4.730377197E-1,8.812606812E0,6.737365723E-1
3.746497905E1,4.874114990E-1,8.824569702E0,7.192230225E-1
3.746748149E1,5.137481689E-1,8.843719482E0,6.617736816E-1
3.746998393E1,5.137481689E-1,8.872451782E0,6.713409424E-1
3.747248637E1,5.041656494E-1,8.939498901E0,6.306457520E-1
3.747498882E1,4.993743896E-1,8.932312012E0,6.114959717E-1
3.747749126E1,4.850158691E-1,8.968231201E0,6.761322021E-1
3.747999370E1,5.424652100E-1,8.980194092E0,6.521911621E-1
3.748249614E1,5.328979492E-1,9.001739502E0,6.593780518E-1
3.748499858E1,5.281066895E-1,9.013717651E0,6.689453125E-1
3.748750102E1,5.568389893E-1,8.982589722E0,6.713409424E-1
3.749000346E1,6.454162598E-1,9.018508911E0,6.258544922E-1
3.749250590E1,6.526031494E-1,9.056808472E0,5.851593018E-1
3.749500835E1,6.765441895E-1,9.061599731E0,6.043090820E-1
3.749751079E1,7.028808594E-1,9.087936401E0,6.402130127E-1
3.750001323E1,7.531585693E-1,9.116668701E0,6.114959717E-1
3.750248515E1,7.770996094E-1,9.090332031E0,6.067047119E-1
3.750501811E1,8.513183594E-1,9.061599731E0,5.588226318E-1
3.750752055E1,9.015960693E-1,9.095123291E0,5.851593018E-1
3.751002300E1,9.710388184E-1,9.078353882E0,5.468444824E-1
3.751252544E1,9.830017090E-1,9.080749512E0,5.875549316E-1
3.751502788E1,1.014129639E0,9.116668701E0,6.067047119E-1
3.751753032E1,1.066802979E0,9.095123291E0,5.276947021E-1
3.752003276E1,1.073989868E0,9.150177002E0,5.707855225E-1
3.752253520E1,1.126663208E0,9.143005371E0,5.612182617E-1
3.752503764E1,1.196090698E0,9.090332031E0,5.540313721E-1
3.752754009E1,1.212844849E0,9.123855591E0,5.396575928E-1
3.753004253E1,1.174545288E0,9.150177002E0,5.635986328E-1
3.753254497E1,1.251159668E0,9.162155151E0,5.324859619E-1
3.753504741E1,1.287063599E0,9.178909302E0,4.846038818E-1
3.753754985E1,1.289459229E0,9.181304932E0,4.989624023E-1
3.754005229E1,1.334945679E0,9.198074341E0,4.391021729E-1
3.754255473E1,1.375656128E0,9.248352051E0,4.247436523E-1
3.754505718E1,1.413955688E0,9.238769531E0,3.840332031E-1
3.754755962E1,1.447479248E0,9.272293091E0,3.337554932E-1
3.755006206E1,1.452270508E0,9.281860352E0,3.289794922E-1
3.755256450E1,1.461837769E0,9.305801392E0,3.170013428E-1
3.755506694E1,1.488174438E0,9.305801392E0,2.810821533E-1
3.755756938E1,1.445083618E0,9.260314941E0,3.409423828E-1
3.756007182E1,1.466629028E0,9.305801392E0,2.763061523E-1
3.756257426E1,1.449874878E0,9.346511841E0,2.667236328E-1
3.756507671E1,1.433120728E0,9.370452881E0,2.643280029E-1
3.756757915E1,1.378051758E0,9.423126221E0,2.739105225E-1
3.757008159E1,1.363677979E0,9.456649780E0,2.236328125E-1
3.757258403E1,1.299041748E0,9.490158081E0,1.829223633E-1
3.757508647E1,1.243972778E0,9.506927490E0,2.020874023E-1
3.757758891E1,1.176940918E0,9.559585571E0,2.068634033E-1
3.758009135E1,1.131439209E0,9.559585571E0,2.188415527E-1
3.758259380E1,1.047653198E0,9.629028320E0,2.188415527E-1
3.758509624E1,1.018920898E0,9.698455811E0,2.379913330E-1
3.758759868E1,9.135742188E-1,9.767883301E0,2.260284424E-1
3.759010112E1,8.082275391E-1,9.813385010E0,2.499694824E-1
3.759260356E1,7.531585693E-1,9.846893311E0,2.691192627E-1
3.759510600E1,6.334533691E-1,9.875625610E0,2.882690430E-1
3.759760844E1,5.592346191E-1,9.947448730E0,2.667236328E-1
3.760011089E1,4.802246094E-1,1.000730896E1,3.074188232E-1
3.760261333E1,4.538879395E-1,1.007913208E1,3.050384521E-1
3.760511577E1,3.485412598E-1,1.009590149E1,3.050384521E-1
3.760761821E1,2.910766602E-1,1.014138794E1,3.289794922E-1
3.761009013E1,2.527770996E-1,1.021321106E1,3.624877930E-1
3.761259258E1,2.431945801E-1,1.025869751E1,4.558715820E-1
3.761509502E1,1.426391602E-1,1.034729004E1,3.864288330E-1
3.761759746E1,1.067199707E-1,1.042150879E1,4.295349121E-1
3.762009990E1,8.996582031E-2,1.044784546E1,4.343261719E-1
3.762260234E1,7.321166992E-2,1.047657776E1,4.031982422E-1
3.762510478E1,5.883789062E-2,1.053163147E1,4.438934326E-1
3.762760722E1,5.406188965E-2,1.060586548E1,4.343261719E-1
3.763010966E1,-3.402709961E-3,1.062261963E1,4.702301025E-1
3.763261211E1,3.968811035E-2,1.064895630E1,4.510803223E-1
3.763511455E1,8.517456055E-2,1.075190735E1,4.846038818E-1
3.763761699E1,1.095581055E-2,1.075909424E1,4.846038818E-1
3.764011943E1,3.968811035E-2,1.081414795E1,5.013580322E-1
3.764262187E1,1.115112305E-1,1.082612610E1,4.846038818E-1
3.764512431E1,7.800292969E-2,1.089315796E1,5.588226318E-1
3.764762676E1,1.067199707E-1,1.090513611E1,5.923309326E-1
3.765012920E1,1.546173096E-1,1.092428589E1,5.731811523E-1
3.765263164E1,1.498260498E-1,1.098175049E1,6.450042725E-1
3.765513408E1,1.833343506E-1,1.102005005E1,6.833190918E-1
3.765763652E1,1.929168701E-1,1.113737488E1,6.665496826E-1
3.766013896E1,2.384033203E-1,1.117327881E1,6.330413818E-1
3.766264140E1,2.240447998E-1,1.123074341E1,6.952819824E-1
3.766514384E1,1.785583496E-1,1.130256653E1,7.503509521E-1
3.766764629E1,2.527770996E-1,1.137918091E1,8.293609619E-1
3.767014873E1,2.886810303E-1,1.145101929E1,8.604888916E-1
3.767265117E1,3.246002197E-1,1.151805115E1,8.413391113E-1
3.767515361E1,3.916320801E-1,1.158268738E1,8.126068115E-1
3.767765605E1,4.730377197E-1,1.165213013E1,7.671051025E-1
3.768015849E1,5.305023193E-1,1.171676636E1,8.078155518E-1
3.768266093E1,5.352935791E-1,1.181732178E1,8.389434814E-1
3.768516338E1,5.328979492E-1,1.186999512E1,8.796386719E-1
3.768766582E1,5.568389893E-1,1.192027283E1,9.371032715E-1
3.769016826E1,5.233154297E-1,1.195858765E1,1.016113281E0
3.769267070E1,5.544433594E-1,1.206871033E1,1.092727661E0
3.769517314E1,5.759887695E-1,1.217884827E1,1.097518921E0
3.769767558E1,5.664062500E-1,1.231292725E1,1.092727661E0
3.770017802E1,6.023254395E-1,1.248770142E1,1.152572632E0
3.770268047E1,6.406402588E-1,1.263374329E1,1.277084351E0
3.770518291E1,6.813354492E-1,1.273908997E1,1.310592651E0
3.770765483E1,6.765441895E-1,1.287556458E1,1.368057251E0
3.771015727E1,6.406402588E-1,1.305033875E1,1.372848511E0
3.771265971E1,5.927429199E-1,1.315089417E1,1.423126221E0
3.771516216E1,5.257110596E-1,1.329216003E1,1.449462891E0
3.771766460E1,4.299468994E-1,1.341665649E1,1.463821411E0
3.772016704E1,3.916320801E-1,1.349327087E1,1.521286011E0
3.772266948E1,2.431945801E-1,1.357705688E1,1.614654541E0
3.772517192E1,1.498260498E-1,1.365846252E1,1.696060181E0
3.772767436E1,1.282806396E-1,1.371592712E1,1.799011230E0
3.773017680E1,7.081604004E-2,1.376141357E1,1.837326050E0
3.773264873E1,-2.017211914E-2,1.375424194E1,1.949844360E0
3.773515117E1,-3.453063965E-2,1.378775024E1,1.971389771E0
3.773765361E1,-9.199523926E-2,1.372071838E1,2.021667480E0
3.774018657E1,-1.015625000E-1,1.373268127E1,2.103073120E0
3.774268901E1,-1.231231689E-1,1.371113586E1,2.100677490E0
3.774519145E1,-6.805419922E-2,1.365606689E1,2.095901489E0
3.774769389E1,-2.973937988E-2,1.355551147E1,2.210815430E0
3.775019634E1,-6.086730957E-2,1.345974731E1,2.153350830E0
3.775269878E1,-7.284545898E-2,1.335919189E1,2.165328979E0
3.775520122E1,-8.241271973E-2,1.322750854E1,2.179687500E0
3.775770366E1,-6.086730957E-2,1.314131165E1,2.189270020E0
3.776020610E1,-1.135406494E-1,1.298808289E1,2.158142090E0
3.776270854E1,-9.916687012E-2,1.283007812E1,2.083923340E0
3.776521098E1,-1.111450195E-1,1.269360352E1,2.170120239E0
3.776771343E1,-6.805419922E-2,1.250924683E1,2.179687500E0
3.777021587E1,-4.171752930E-2,1.235841370E1,2.162933350E0
3.777271831E1,-8.720397949E-2,1.213336182E1,2.177291870E0
3.777519023E1,-9.678649902E-2,1.189872742E1,2.093505859E0
3.777769267E1,-1.350860596E-1,1.166648865E1,2.055191040E0
3.778019511E1,-1.805725098E-1,1.146298218E1,2.062377930E0
3.778269756E1,-2.021179199E-1,1.120919800E1,2.059982300E0
3.778520000E1,-2.571868896E-1,1.095541382E1,2.052795410E0
3.778770244E1,-2.787322998E-1,1.074232483E1,2.079132080E0
3.779020488E1,-3.026885986E-1,1.056275940E1,1.995330811E0
3.779270732E1,-3.481750488E-1,1.031616211E1,1.942672729E0
3.779520976E1,-3.577423096E-1,1.007434082E1,1.949844360E0
3.779771220E1,-4.247894287E-1,9.866058350E0,1.825347900E0
3.780021465E1,-3.745117188E-1,9.624237061E0,1.839721680E0
3.780271709E1,-4.104156494E-1,9.380035400E0,1.801406860E0
3.780525005E1,-5.085754395E-1,9.181304932E0,1.743942261E0
3.780775249E1,-5.301361084E-1,9.025680542E0,1.710433960E0
3.781025493E1,-6.043548584E-1,8.922729492E0,1.708038330E0
3.781275737E1,-6.713867188E-1,8.774291992E0,1.684097290E0
3.781525981E1,-7.192687988E-1,8.700073242E0,1.600296021E0
3.781776225E1,-7.503967285E-1,8.652191162E0,1.569168091E0
3.782026469E1,-7.695465088E-1,8.597122192E0,1.506927490E0
3.782276714E1,-7.767333984E-1,8.606704712E0,1.514099121E0
3.782526958E1,-7.360382080E-1,8.585159302E0,1.514099121E0
3.782777202E1,-7.097015381E-1,8.633041382E0,1.487762451E0
3.783027446E1,-7.240600586E-1,8.656982422E0,1.437484741E0
3.783277690E1,-7.623748779E-1,8.735992432E0,1.399185181E0
3.783527934E1,-7.623748779E-1,8.829360962E0,1.384811401E0
3.783778178E1,-8.174285889E-1,8.877243042E0,1.293838501E0
3.784028423E1,-8.461608887E-1,8.980194092E0,1.339324951E0
3.784278667E1,-9.251708984E-1,9.116668701E0,1.334533691E0
3.784528911E1,-1.011367798E0,9.205245972E0,1.358474731E0
3.784779155E1,-1.097549438E0,9.322570801E0,1.351303101E0
3.785029399E1,-1.145446777E0,9.437484741E0,1.370452881E0
3.785279643E1,-1.217269897E0,9.573959351E0,1.435089111E0
3.785526836E1,-1.293884277E0,9.650573730E0,1.447067261E0
3.785777080E1,-1.325012207E0,9.775070190E0,1.475799561E0
3.786027324E1,-1.413589478E0,9.892379761E0,1.490158081E0
3.786277568E1,-1.494995117E0,9.990554810E0,1.516494751E0
3.786527812E1,-1.550064087E0,1.009828186E1,1.526077271E0
3.786778056E1,-1.619491577E0,1.018927002E1,1.542831421E0
3.787028301E1,-1.674560547E0,1.033052063E1,1.581146240E0
3.787278545E1,-1.770324707E0,1.046939087E1,1.576354980E0
3.787528789E1,-1.806243896E0,1.052685547E1,1.547622681E0
3.787779033E1,-1.834976196E0,1.060586548E1,1.581146240E0
3.788029277E1,-1.866088867E0,1.066571045E1,1.573959351E0
3.788279521E1,-1.887649536E0,1.067529297E1,1.545227051E0
3.788529765E1,-1.753570557E0,1.067768860E1,1.564376831E0
3.788780150E1,-1.696105957E0,1.069683838E1,1.530868530E0
3.789030394E1,-1.645828247E0,1.065135193E1,1.461425781E0
3.789280638E1,-1.530914307E0,1.059867859E1,1.480590820E0
3.789530882E1,-1.475845337E0,1.046220398E1,1.415939331E0
3.789781126E1,-1.406402588E0,1.034249878E1,1.334533691E0
3.790031370E1,-1.358520508E0,1.021081543E1,1.339324951E0
3.790281614E1,-1.243606567E0,1.010546875E1,1.291442871E0
3.790531858E1,-1.198120117E0,9.990554810E0,1.301025391E0
3.790782103E1,-1.109527588E0,9.918716431E0,1.262710571E0
3.791032347E1,-1.018554688E0,9.748733521E0,1.236373901E0
3.791282591E1,-1.008972168E0,9.629028320E0,1.174133301E0
3.791532835E1,-9.419403076E-1,9.530868530E0,1.140609741E0
3.791783079E1,-8.724975586E-1,9.482971191E0,1.054412842E0
3.792033323E1,-8.677062988E-1,9.348907471E0,1.044845581E0
3.792283568E1,-8.174285889E-1,9.255523682E0,1.030471802E0
3.792533812E1,-8.006744385E-1,9.195678711E0,1.023284912E0
3.792784056E1,-7.910919189E-1,9.128631592E0,9.371032715E-1
3.793034300E1,-6.905364990E-1,9.004135132E0,8.700561523E-1
3.793284544E1,-6.091461182E-1,8.894012451E0,7.790832520E-1
3.793534788E1,-5.301361084E-1,8.812606812E0,7.168273926E-1
3.793785032E1,-5.061950684E-1,8.697677612E0,7.096557617E-1
3.794035276E1,-3.793029785E-1,8.609100342E0,6.689453125E-1
3.794285521E1,-2.859191895E-1,8.479812622E0,6.186676025E-1
3.794532713E1,-1.374816895E-1,8.412765503E0,6.234588623E-1
3.794782957E1,-5.128479004E-2,8.273910522E0,5.612182617E-1
3.795033201E1,3.010559082E-2,8.166168213E0,5.109405518E-1
3.795283446E1,1.809539795E-1,8.075195312E0,4.798126221E-1
3.795533690E1,3.293914795E-1,8.003356934E0,4.367065430E-1
3.795783934E1,4.323425293E-1,7.905197144E0,4.151611328E-1
3.796034178E1,5.376892090E-1,7.854919434E0,4.031982422E-1
3.796284422E1,6.573944092E-1,7.811828613E0,2.954559326E-1
3.796534666E1,7.244262695E-1,7.754364014E0,3.170013428E-1
3.796784910E1,8.489227295E-1,7.740005493E0,3.193969727E-1
3.797035154E1,9.207611084E-1,7.725631714E0,2.595367432E-1
3.797285399E1,8.992004395E-1,7.706481934E0,2.834777832E-1
3.797535643E1,9.399108887E-1,7.744781494E0,2.044677734E-1
3.797785887E1,9.638519287E-1,7.716064453E0,2.068634033E-1
3.798036131E1,9.782104492E-1,7.790283203E0,1.781463623E-1
3.798286375E1,9.710388184E-1,7.864501953E0,1.494140625E-1
3.798536619E1,9.614562988E-1,7.876464844E0,1.853179932E-1
3.798786863E1,9.710388184E-1,7.986602783E0,2.020874023E-1
3.799037108E1,9.351196289E-1,8.056030273E0,1.901092529E-1
3.799287352E1,9.111785889E-1,8.170959473E0,1.613769531E-1
3.799537596E1,9.135742188E-1,8.247573853E0,1.422271729E-1
3.799787840E1,8.992004395E-1,8.300247192E0,1.302490234E-1
3.800038084E1,8.632965088E-1,8.388824463E0,1.613769531E-1
3.800288328E1,8.273773193E-1,8.467834473E0,1.182861328E-1
3.800538572E1,8.249816895E-1,8.510925293E0,1.541900635E-1
3.800788817E1,7.890777588E-1,8.630645752E0,1.733551025E-1
3.801039061E1,7.340087891E-1,8.678527832E0,1.398315430E-1
3.801289305E1,6.717529297E-1,8.707260132E0,5.363464355E-2
3.801539549E1,6.813354492E-1,8.781478882E0,1.182861328E-1
3.801789793E1,6.765441895E-1,8.850906372E0,1.110992432E-1
3.802040037E1,6.741485596E-1,8.872451782E0,8.236694336E-2
3.802290281E1,6.645812988E-1,8.815002441E0,1.206817627E-1
3.802540526E1,5.999298096E-1,8.867675781E0,5.842590332E-2
3.802790770E1,6.095123291E-1,8.894012451E0,1.350402832E-1
3.803041014E1,5.640258789E-1,8.867675781E0,1.182861328E-1
3.803288206E1,4.706420898E-1,8.841339111E0,1.518096924E-1
3.803538450E1,4.969787598E-1,8.860488892E0,1.350402832E-1
3.803788695E1,4.490966797E-1,8.846115112E0,1.039123535E-1
3.804038939E1,4.203643799E-1,8.810211182E0,1.518096924E-1
3.804289183E1,4.275512695E-1,8.805419922E0,1.733551025E-1
3.804539427E1,4.155731201E-1,8.819778442E0,1.374359131E-1
3.804789671E1,4.179687500E-1,8.822174072E0,1.709594727E-1
3.805039915E1,4.227600098E-1,8.812606812E0,1.470184326E-1
3.805290159E1,3.916320801E-1,8.793441772E0,1.350402832E-1
3.805540404E1,3.365631104E-1,8.747955322E0,1.015319824E-1
3.805790648E1,3.341827393E-1,8.735992432E0,1.110992432E-1
3.806040892E1,3.150177002E-1,8.731201172E0,1.302490234E-1
3.806291136E1,2.695312500E-1,8.666549683E0,1.302490234E-1
3.806541380E1,2.599487305E-1,8.692886353E0,1.685638428E-1
3.806791624E1,2.240447998E-1,8.709655762E0,1.685638428E-1
3.807041868E1,2.360076904E-1,8.668945312E0,1.374359131E-1
3.807292112E1,2.096710205E-1,8.700073242E0,1.541900635E-1
3.807542357E1,1.617889404E-1,8.755142212E0,2.140502930E-1
3.807792601E1,1.450347900E-1,8.740783691E0,2.044677734E-1
3.808042845E1,1.258850098E-1,8.774291992E0,2.212371826E-1
3.808290037E1,1.354522705E-1,8.783874512E0,2.164459229E-1
3.808540281E1,7.321166992E-2,8.793441772E0,2.451782227E-1
3.808793577E1,8.560180664E-3,8.826965332E0,2.810821533E-1
3.809043821E1,-4.650878906E-2,8.855697632E0,3.050384521E-1
3.809294066E1,-7.762145996E-2,8.910766602E0,3.505249023E-1
3.809547362E1,-1.398773193E-1,8.965835571E0,3.816528320E-1
3.809797606E1,-2.021179199E-1,9.032867432E0,4.510803223E-1
3.810044798E1,-2.332458496E-1,9.080749512E0,5.133209229E-1
3.810295042E1,-3.266296387E-1,9.131027222E0,4.917755127E-1
3.810545286E1,-3.409881592E-1,9.154968262E0,5.492401123E-1
3.810795530E1,-3.625335693E-1,9.238769531E0,5.516357422E-1
3.811045775E1,-4.056396484E-1,9.274688721E0,5.659942627E-1
3.811296019E1,-3.625335693E-1,9.315383911E0,6.402130127E-1
3.811546263E1,-3.649291992E-1,9.365661621E0,6.881103516E-1
3.811796507E1,-4.391479492E-1,9.394393921E0,6.928863525E-1
3.812046751E1,-4.080200195E-1,9.463821411E0,7.216186523E-1
