time,mx,my,mz
4.352915892E1,-2.763824463E1,-4.412384033E1,9.780883789E0
4.353913817E1,-2.538757324E1,-4.307403564E1,1.053009033E1
4.354908690E1,-2.553863525E1,-4.352416992E1,9.330749512E0
4.355906614E1,-2.643737793E1,-4.232482910E1,8.430480957E0
4.356904539E1,-2.658843994E1,-4.322357178E1,8.580017090E0
4.357902464E1,-2.718811035E1,-4.337463379E1,8.731079102E0
4.358900389E1,-2.658843994E1,-4.547424316E1,8.580017090E0
4.359898314E1,-2.763824463E1,-4.487457275E1,7.231140137E0
4.360896238E1,-2.643737793E1,-4.367370605E1,9.030151367E0
4.361894163E1,-2.778778076E1,-4.397430420E1,9.330749512E0
4.362892088E1,-2.703857422E1,-4.502410889E1,7.380676270E0
4.363890013E1,-2.688751221E1,-4.367370605E1,9.780883789E0
4.364887938E1,-2.568817139E1,-4.367370605E1,7.679748535E0
4.365885862E1,-2.613830566E1,-4.337463379E1,8.731079102E0
4.366883787E1,-2.688751221E1,-4.442443848E1,9.480285645E0
4.367982420E1,-2.733764648E1,-4.547424316E1,8.580017090E0
4.368882689E1,-2.658843994E1,-4.352416992E1,7.380676270E0
4.369877562E1,-2.628784180E1,-4.502410889E1,8.880615234E0
4.370875486E1,-2.733764648E1,-4.397430420E1,1.068115234E1
4.371873411E1,-2.688751221E1,-4.307403564E1,9.480285645E0
4.372871336E1,-2.628784180E1,-4.322357178E1,8.880615234E0
4.373869261E1,-2.613830566E1,-4.562377930E1,9.780883789E0
4.374867186E1,-2.628784180E1,-4.547424316E1,8.880615234E0
4.375865111E1,-2.643737793E1,-4.487457275E1,9.030151367E0
4.376863035E1,-2.703857422E1,-4.577484131E1,7.380676270E0
4.377864012E1,-2.553863525E1,-4.502410889E1,7.080078125E0
4.378861937E1,-2.718811035E1,-4.517364502E1,8.731079102E0
4.379856810E1,-2.703857422E1,-4.472351074E1,8.129882812E0
4.380894407E1,-2.733764648E1,-4.352416992E1,8.580017090E0
4.381855711E1,-2.703857422E1,-4.397430420E1,9.629821777E0
4.382853636E1,-2.718811035E1,-4.517364502E1,1.128082275E1
4.383848509E1,-2.613830566E1,-4.367370605E1,8.430480957E0
4.384846434E1,-2.823791504E1,-4.442443848E1,8.731079102E0
4.385844358E1,-2.688751221E1,-4.442443848E1,6.930541992E0
4.386842283E1,-2.703857422E1,-4.472351074E1,9.330749512E0
4.387840208E1,-2.718811035E1,-4.412384033E1,8.430480957E0
4.388835081E1,-2.733764648E1,-4.352416992E1,8.580017090E0
4.389836058E1,-2.733764648E1,-4.472351074E1,1.038055420E1
4.390833983E1,-2.598876953E1,-4.352416992E1,9.930419922E0
4.391831907E1,-2.658843994E1,-4.427337646E1,8.880615234E0
4.392829832E1,-2.568817139E1,-4.337463379E1,1.053009033E1
4.393830809E1,-2.718811035E1,-4.412384033E1,9.480285645E0
4.394828734E1,-2.613830566E1,-4.367370605E1,1.053009033E1
4.395823607E1,-2.688751221E1,-4.367370605E1,9.030151367E0
4.396821531E1,-2.643737793E1,-4.412384033E1,1.023101807E1
4.397822508E1,-2.643737793E1,-4.517364502E1,9.780883789E0
4.398823484E1,-2.763824463E1,-4.442443848E1,8.731079102E0
4.399824461E1,-2.538757324E1,-4.367370605E1,1.053009033E1
4.400825438E1,-2.778778076E1,-4.322357178E1,1.068115234E1
4.401826414E1,-2.703857422E1,-4.577484131E1,8.580017090E0
4.402824339E1,-2.598876953E1,-4.397430420E1,1.143035889E1
4.403825316E1,-2.763824463E1,-4.517364502E1,1.128082275E1
4.404832396E1,-2.523803711E1,-4.427337646E1,1.068115234E1
4.405827269E1,-2.628784180E1,-4.547424316E1,1.112976074E1
4.406828245E1,-2.448730469E1,-4.397430420E1,1.188049316E1
4.407829222E1,-2.568817139E1,-4.487457275E1,1.307983398E1
4.408796629E1,-2.778778076E1,-4.397430420E1,1.263122559E1
4.409794554E1,-2.568817139E1,-4.637451172E1,1.233062744E1
4.410795530E1,-2.598876953E1,-4.472351074E1,1.368103027E1
4.411790404E1,-2.628784180E1,-4.472351074E1,1.473083496E1
4.412788328E1,-2.523803711E1,-4.547424316E1,1.263122559E1
4.413786253E1,-2.478790283E1,-4.472351074E1,1.443023682E1
4.414784178E1,-2.553863525E1,-4.322357178E1,1.473083496E1
4.415782103E1,-2.463836670E1,-4.442443848E1,1.457977295E1
4.416780028E1,-2.538757324E1,-4.442443848E1,1.563110352E1
4.417777952E1,-2.538757324E1,-4.412384033E1,1.383056641E1
4.418775877E1,-2.613830566E1,-4.517364502E1,1.683044434E1
4.419773802E1,-2.448730469E1,-4.427337646E1,1.518096924E1
4.420771727E1,-2.523803711E1,-4.397430420E1,1.623077393E1
4.421769652E1,-2.538757324E1,-4.442443848E1,1.428070068E1
4.422767576E1,-2.553863525E1,-4.352416992E1,1.548004150E1
4.423768553E1,-2.538757324E1,-4.562377930E1,1.533050537E1
4.424769529E1,-2.613830566E1,-4.367370605E1,1.683044434E1
4.425770506E1,-2.538757324E1,-4.442443848E1,1.563110352E1
